,subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,has_lift,is_exterior,has_terrace,has_parking,full_title,years_of_saving_for_26_35,years_of_saving_for_36_45,years_of_saving_for_46_55,years_of_saving_for_56_65
1699,Almendrales,55.0,2,1.0,4,114500,0.0,1.0,0.0,0,"calle de Ramón Luján, Almendrales, Madrid",5.88897827835881,9.301143583227446,3.4014869888475836,1.1875405580791694
1700,Almendrales,100.0,4,2.0,0,190000,1.0,0.0,1.0,0,"calle Ferroviarios, 47, Almendrales, Madrid",9.533386967015286,15.0571791613723,5.506505576208179,1.9224529526281635
1701,Usera,110.0,3,2.0,1,255000,1.0,1.0,1.0,1,"Urb. calle Estafeta, San Fermín, Usera, Madrid",12.670957361222849,20.012706480304956,7.318773234200743,2.5551589876703438
1702,Almendrales,41.0,3,1.0,1,105000,0.0,1.0,0.0,0,"calle de Ferroviarios, Almendrales, Madrid",5.430410297666935,8.57687420584498,3.136617100371747,1.0950681375730045
1703,Almendrales,84.0,2,2.0,2,290000,1.0,1.0,0.0,1,"avenida de Córdoba, 8, Almendrales, Madrid",14.360418342719228,22.681067344345617,8.29460966542751,2.8958468526930563
1704,Almendrales,68.0,2,1.0,1,199000,1.0,1.0,0.0,0,"calle de Antonio López, Madrid, Almendrales, Madrid",9.96781979082864,15.743329097839899,5.757434944237918,2.010058403634004
1705,Almendrales,70.0,2,1.0,3,121500,0.0,1.0,0.0,0,"calle de Antonio Salvador, 70, Almendrales, Madrid",6.226870474658085,9.834815756035578,3.596654275092937,1.255678131083712
1706,San Fermín,90.0,2,1.0,9,169000,1.0,1.0,0.0,1,"camino de Perales, San Fermín, Madrid",8.519710378117457,13.456162642947904,4.921003717472119,1.718040233614536
1707,Moscardó,77.0,3,1.0,3,129900,0.0,1.0,1.0,0,"calle Gumersindo Azcárate, Moscardó, Madrid",6.632341110217216,10.475222363405337,3.8308550185873607,1.337443218689163
1708,Usera,100.0,3,2.0,4,149900,0.0,1.0,1.0,0,"Pradolongo, Usera, Madrid",7.597747385358005,12.0,4.388475836431227,1.5321219987021415
1709,Pradolongo,50.0,2,1.0,1,95000,0.0,1.0,0.0,0,"carrascales, Pradolongo, Madrid",4.947707160096541,7.814485387547649,2.857806691449814,0.9977287475665152
1710,Orcasitas,85.0,2,2.0,1,188999,1.0,1.0,0.0,1,"calle Dodge, 3, Orcasitas, Madrid",9.485068382944489,14.980864040660737,5.478596654275093,1.912709279688514
1711,Usera,109.0,3,2.0,9,159000,1.0,1.0,1.0,0,"Orcasitas, Usera, Madrid",8.037007240547064,12.693773824650572,4.642193308550186,1.6207008436080468
1712,Orcasitas,50.0,0,1.0,0,128250,0.0,1.0,0.0,0,"Estudio en venta en calle Ordicia, 25, Orcasitas, Madrid",6.552695092518102,10.349428208386277,3.784851301115242,1.3213822193380922
1713,Zofío,87.0,3,1.0,3,155000,0.0,1.0,1.0,1,"calle de Fermin Donaire, 25, Zofío, Madrid",7.843925985518906,12.388818297331639,4.530669144981412,1.581765087605451
1714,Pradolongo,120.0,4,2.0,1,170000,0.0,1.0,1.0,0,"calle Cristo de la Victoria, 113, Pradolongo, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1715,Orcasitas,62.0,2,1.0,7,250000,1.0,1.0,1.0,1,"Ático en venta en calle Ordicia, 27, Orcasitas, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
1716,Almendrales,120.0,4,2.0,1,190000,0.0,1.0,1.0,0,"calle de Ferroviarios, 65, Almendrales, Madrid",9.533386967015286,15.0571791613723,5.506505576208179,1.9224529526281635
1717,Moscardó,60.0,1,1.0,2,180000,1.0,1.0,0.0,0,"calle Jesús del Gran Poder, 7, Moscardó, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
1718,San Fermín,67.0,1,1.0,2,220000,1.0,1.0,0.0,1,"avenida los Rosales, 16, San Fermín, Madrid",10.981496379726469,17.344345616264295,6.342936802973978,2.2144711226476312
1719,Moscardó,70.0,2,1.0,4,199000,0.0,1.0,0.0,0,"calle Jesús del Gran Poder, 10, Moscardó, Madrid",9.96781979082864,15.743329097839899,5.757434944237918,2.010058403634004
1720,Orcasitas,87.0,2,2.0,5,208000,1.0,1.0,0.0,1,"calle Horizon, 1, Orcasitas, Madrid",10.402252614641995,16.429479034307498,6.008364312267658,2.097663854639844
1721,Usera,40.0,1,1.0,2,119900,1.0,1.0,0.0,0,"12 de Octubre-Orcasur, Usera, Madrid",6.149637972646822,9.712833545108005,3.5520446096654275,1.2401038286826735
1722,Pradolongo,61.0,2,1.0,0,128000,0.0,1.0,0.0,0,"calle de Cocheros, 4, Pradolongo, Madrid",6.5406275140788415,10.330368487928844,3.7778810408921935,1.3189487345879298
1723,Moscardó,60.0,3,1.0,1,172000,0.0,1.0,0.0,0,"calle de Salasierra, 3, Moscardó, Madrid",8.664521319388577,13.684879288437102,5.004646840148699,1.7472420506164827
1724,Moscardó,62.0,3,1.0,2,155000,0.0,1.0,0.0,0,"calle Gumersindo Azcárate, 29, Moscardó, Madrid",7.843925985518906,12.388818297331639,4.530669144981412,1.581765087605451
1725,Moscardó,66.0,3,1.0,1,168000,0.0,1.0,0.0,0,"calle de Elisa, 2, Moscardó, Madrid",8.471440064360419,13.379923761118171,4.893122676579925,1.7083062946138872
1726,Usera,62.0,3,1.0,3,125000,0.0,1.0,1.0,0,"Pradolongo, Usera, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1727,Usera,49.0,2,1.0,0,105000,1.0,1.0,0.0,0,"Moscardó, Usera, Madrid",5.430410297666935,8.57687420584498,3.136617100371747,1.0950681375730045
1728,Moscardó,60.0,1,2.0,0,180000,0.0,1.0,0.0,0,"Hermenegildo Bielsa, Moscardó, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
1729,Moscardó,59.0,3,1.0,4,132000,0.0,1.0,0.0,0,"calle de Ernestina Manuel de Villena, Moscardó, Madrid",6.7337087691069994,10.635324015247777,3.8894052044609664,1.3578844905905256
1730,12 de Octubre-Orcasur,80.0,3,1.0,0,160000,0.0,1.0,0.0,0,"calle Santa María Reina, 15, 12 de Octubre-Orcasur, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
1731,Pradolongo,75.0,3,2.0,3,170000,0.0,1.0,1.0,0,"calle Nicolás Sánchez, 77, Pradolongo, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1732,Orcasitas,70.0,2,2.0,1,189000,1.0,1.0,0.0,1,"calle Dodge, 3, Orcasitas, Madrid",9.485116653258245,14.980940279542567,5.478624535315985,1.9127190136275145
1733,Pradolongo,57.0,2,1.0,2,110000,0.0,1.0,1.0,0,"Nicolás Sánchez, 121, Pradolongo, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
1734,Moscardó,80.0,2,1.0,3,440000,1.0,1.0,0.0,0,"calle de Antonio López, 174, Moscardó, Madrid",21.60096540627514,34.11689961880559,12.476765799256505,4.355937702790396
1735,Usera,127.0,4,2.0,3,159000,0.0,1.0,0.0,0,"12 de Octubre-Orcasur, Usera, Madrid",8.037007240547064,12.693773824650572,4.642193308550186,1.6207008436080468
1736,12 de Octubre-Orcasur,110.0,2,2.0,2,275000,1.0,1.0,0.0,1,"camino de Perales, 8, 12 de Octubre-Orcasur, Madrid",13.636363636363637,21.53748411689962,7.87639405204461,2.7498377676833226
1737,Moscardó,42.0,2,1.0,2,140000,1.0,1.0,0.0,0,"calle de la Marquesa de Silvela, 14, Moscardó, Madrid",7.1198712791633145,11.245235069885641,4.112453531598513,1.435756002595717
1738,Usera,68.0,3,1.0,5,150000,0.0,1.0,0.0,0,"Almendrales, Usera, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1739,Almendrales,100.0,3,2.0,1,190000,0.0,1.0,1.0,0,"calle de Ferroviarios, 65, Almendrales, Madrid",9.533386967015286,15.0571791613723,5.506505576208179,1.9224529526281635
1740,Pradolongo,87.0,2,1.0,2,199000,0.0,1.0,1.0,0,"calle de Madridejos, 56, Pradolongo, Madrid",9.96781979082864,15.743329097839899,5.757434944237918,2.010058403634004
1741,Moscardó,73.0,2,1.0,3,169900,0.0,1.0,1.0,0,"calle General Marva, 12, Moscardó, Madrid",8.563153660498793,13.524777636594663,4.946096654275093,1.72680077871512
1742,Moscardó,78.0,3,1.0,2,164000,1.0,1.0,1.0,0,"calle Jesús del Gran Poder, 13, Moscardó, Madrid",8.27835880933226,13.074968233799238,4.7815985130111525,1.6693705386112914
1743,San Fermín,100.0,3,2.0,8,360000,1.0,1.0,0.0,1,"calle San Máximo, 23, San Fermín, Madrid",17.739340305711988,28.017789072426936,10.246282527881041,3.5772225827384814
1744,Almendrales,62.0,3,1.0,1,130200,0.0,0.0,0.0,0,"calle Cristo de Lepanto, 1, Almendrales, Madrid",6.646822204344328,10.498094027954256,3.8392193308550184,1.3403634003893576
1745,Orcasitas,85.0,2,1.0,0,110000,0.0,1.0,0.0,0,"plaza Promesas, 1, Orcasitas, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
1746,San Fermín,92.0,2,2.0,5,245000,1.0,1.0,0.0,1,"calle San Máximo, 21, San Fermín, Madrid",12.188254223652454,19.250317662007625,7.039962825278811,2.4578195976638546
1747,Pradolongo,65.0,2,1.0,2,145000,0.0,0.0,0.0,0,"calle Máximo Carazo, 1, Pradolongo, Madrid",7.361222847948512,11.626429479034307,4.2518587360594795,1.4844256975989618
1748,Pradolongo,35.0,2,1.0,1,130000,0.0,1.0,0.0,0,"calle de Isabelita Usera, 18, Pradolongo, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
1749,Almendrales,60.0,3,1.0,2,180000,0.0,1.0,1.0,0,"calle Olvido, 72, Almendrales, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
1750,Pradolongo,105.0,2,2.0,3,300000,1.0,1.0,1.0,0,"Dúplex en venta en calle del Jaspe, 18, Pradolongo, Madrid",14.843121480289621,23.44345616264295,8.573420074349443,2.993186242699546
1751,Almendrales,47.0,2,1.0,1,115000,0.0,0.0,0.0,0,"calle de Ferroviarios, 103, Almendrales, Madrid",5.913113435237329,9.339263024142312,3.4154275092936803,1.1924075275794939
1752,Moscardó,80.0,3,1.0,3,143000,0.0,1.0,1.0,0,"calle San Nicomedes, 23, Moscardó, Madrid",7.264682220434433,11.473951715374842,4.196096654275093,1.4649578195976638
1753,Zofío,75.0,3,1.0,1,127000,0.0,1.0,1.0,0,"calle De Silvio Abad, 35, Zofío, Madrid",6.492357200321802,10.254129606099111,3.75,1.309214795587281
1754,Moscardó,62.0,1,1.0,1,157000,1.0,1.0,1.0,0,"paseo de Santa María de la Cabeza, 173, Moscardó, Madrid",7.940466613032985,12.541296060991105,4.586431226765799,1.6012329656067488
1755,San Fermín,120.0,3,2.0,1,260000,1.0,1.0,0.0,1,"calle de La Silvina, 19, San Fermín, Madrid",12.912308930008045,20.393900889453622,7.45817843866171,2.6038286826735884
1756,Almendrales,62.0,2,1.0,3,150000,1.0,1.0,0.0,0,"calle Socuéllamos, 4, Almendrales, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1757,Orcasitas,78.0,2,1.0,7,269000,1.0,1.0,1.0,1,"Ático en venta en calle Dodge, 2, Orcasitas, Madrid",13.3467417538214,21.08005082592122,7.70910780669145,2.691434133679429
1758,Almendrales,60.0,2,1.0,4,110000,0.0,1.0,0.0,0,"calle Cristo de Lepanto, 4, Almendrales, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
1759,12 de Octubre-Orcasur,95.0,3,1.0,7,230000,1.0,1.0,1.0,0,"calle Santa María Reina, 6, 12 de Octubre-Orcasur, Madrid",11.464199517296862,18.106734434561627,6.621747211895911,2.311810512654121
1760,San Fermín,86.0,2,2.0,5,225000,1.0,1.0,0.0,0,"calle Silvina, 19, San Fermín, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
1761,San Fermín,105.0,3,2.0,2,280000,1.0,1.0,0.0,1,"Rutilo, 13, San Fermín, Madrid",13.877715205148833,21.918678526048286,8.015799256505575,2.798507462686567
1762,Zofío,64.0,2,1.0,1,210000,0.0,1.0,1.0,1,"calle Marina Usera, 38, Zofío, Madrid",10.498793242156074,16.581956797966964,6.064126394052044,2.117131732641142
1763,Usera,94.0,3,1.0,1,180000,1.0,1.0,1.0,0,"Pradolongo, Usera, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
1764,12 de Octubre-Orcasur,99.0,3,2.0,1,200000,1.0,1.0,0.0,0,"calle del Alerce, 15, 12 de Octubre-Orcasur, Madrid",10.016090104585679,15.819567979669632,5.7853159851301115,2.019792342634653
1765,Moscardó,85.0,3,2.0,0,139900,1.0,1.0,0.0,0,"Dúplex en venta en calle Esmeralda, 19, Moscardó, Madrid",7.115044247787611,11.237611181702668,4.109665427509293,1.434782608695652
1766,Orcasitas,140.0,3,2.0,2,180000,0.0,1.0,1.0,0,"plaza de las Asambleas 11 2 B, 11, Orcasitas, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
1767,Usera,70.0,3,1.0,3,165000,1.0,1.0,1.0,0,"Moscardó, Usera, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1768,Pradolongo,125.0,3,2.0,2,165000,0.0,1.0,1.0,1,"calle Cristo de la Victoria, 201, Pradolongo, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1769,Almendrales,130.0,2,2.0,3,278000,1.0,1.0,1.0,1,"Dúplex en venta en calle de Ferroviarios, 70, Almendrales, Madrid",13.781174577634754,21.76620076238882,7.960037174721189,2.779039584685269
1770,Zofío,68.0,3,1.0,2,146000,0.0,1.0,0.0,0,"avenida de Rafaela Ybarra, 2, Zofío, Madrid",7.4094931617055515,11.70266836086404,4.279739776951673,1.4941596365996106
1771,Almendrales,70.0,2,1.0,2,160000,0.0,1.0,0.0,0,"calle Dolores Barranco, 18, Almendrales, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
1772,San Fermín,120.0,3,2.0,9,270000,1.0,1.0,0.0,1,"calle estafeta, 8, San Fermín, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
1773,Usera,141.0,3,2.0,3,250000,1.0,1.0,0.0,0,"Zofío, Usera, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
1774,Almendrales,55.0,2,1.0,3,90000,0.0,0.0,0.0,0,"calle de Ramón Luján, Almendrales, Madrid",4.706355591311343,7.433290978398984,2.7184014869888475,0.9490590525632706
1775,Moscardó,69.0,3,1.0,3,146000,0.0,1.0,0.0,0,"calle Quince de Agosto, Madrid, Moscardó, Madrid",7.4094931617055515,11.70266836086404,4.279739776951673,1.4941596365996106
1776,Orcasitas,47.0,2,1.0,3,124000,0.0,1.0,0.0,0,"avenida de Rafaela Ybarra, Madrid, Orcasitas, Madrid",6.3475462590506835,10.025412960609911,3.66635687732342,1.2800129785853342
1777,Almendrales,79.0,3,1.0,4,170000,1.0,1.0,0.0,0,"calle Tomelloso, 63, Almendrales, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1778,Moscardó,85.0,3,1.0,3,179800,0.0,1.0,1.0,0,"calle de Nicolás Usera, 22, Moscardó, Madrid",9.041029766693484,14.279542566709022,5.2221189591078065,1.8231667748215445
1779,Pradolongo,113.0,3,2.0,8,170000,1.0,1.0,1.0,0,"calle Cristo de la Victoria, 237, Pradolongo, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1780,Usera,112.0,3,2.0,7,175000,1.0,1.0,1.0,1,"Pradolongo, Usera, Madrid",8.809332260659694,13.913595933926302,5.088289962825279,1.7764438676184295
1781,Orcasitas,115.0,3,2.0,7,150000,1.0,1.0,1.0,0,"avenida Gran, Orcasitas, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1782,Zofío,80.0,3,1.0,2,132000,0.0,1.0,1.0,0,"calle de Fermin Donaire, Zofío, Madrid",6.7337087691069994,10.635324015247777,3.8894052044609664,1.3578844905905256
1783,Orcasitas,115.0,3,2.0,2,175000,1.0,1.0,1.0,0,"avenida Gran, Orcasitas, Madrid",8.809332260659694,13.913595933926302,5.088289962825279,1.7764438676184295
1784,Usera,129.0,3,2.0,2,139000,0.0,1.0,0.0,0,"Orcasitas, Usera, Madrid",7.071600965406275,11.168996188055909,4.08457249070632,1.4260220635950682
1785,Usera,84.0,4,2.0,2,139000,0.0,1.0,1.0,0,"12 de Octubre-Orcasur, Usera, Madrid",7.071600965406275,11.168996188055909,4.08457249070632,1.4260220635950682
1786,Orcasitas,110.0,3,2.0,1,165000,0.0,1.0,0.0,0,"calle gran avenida, 12, Orcasitas, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1787,San Fermín,80.0,3,1.0,1,129000,1.0,1.0,1.0,0,"calle Adora, San Fermín, Madrid",6.588897827835881,10.406607369758577,3.8057620817843865,1.3286826735885788
1788,San Fermín,80.0,3,1.0,1,129000,0.0,1.0,1.0,0,"calle Taconera, San Fermín, Madrid",6.588897827835881,10.406607369758577,3.8057620817843865,1.3286826735885788
1789,Orcasitas,122.0,4,2.0,6,320000,1.0,1.0,1.0,1,"calle Dodge, 1, Orcasitas, Madrid",15.80852775543041,24.968233799237613,9.131040892193308,3.1878650227125243
1790,Pradolongo,46.0,1,1.0,1,99999,0.0,1.0,0.0,0,"calle de Isabelita Usera, 25, Pradolongo, Madrid",5.189010458567981,8.195603557814485,2.9971840148698883,1.0463887086307593
1791,San Fermín,95.0,3,1.0,3,190000,1.0,1.0,1.0,0,"calle Alajate, 5, San Fermín, Madrid",9.533386967015286,15.0571791613723,5.506505576208179,1.9224529526281635
1792,12 de Octubre-Orcasur,120.0,3,2.0,1,148000,0.0,1.0,1.0,0,"avenida Orcasur, 5, 12 de Octubre-Orcasur, Madrid",7.50603378921963,11.855146124523507,4.33550185873606,1.5136275146009086
1793,Moscardó,120.0,3,2.0,1,355000,1.0,1.0,0.0,1,"calle Mirasierra, 37, Moscardó, Madrid",17.49798873692679,27.63659466327827,10.106877323420074,3.528552887735237
1794,Moscardó,75.0,3,1.0,3,170000,1.0,1.0,0.0,0,"paseo de Santa María de la Cabeza, 101, Moscardó, Madrid",8.567980691874498,13.532401524777637,4.948884758364312,1.727774172615185
1795,Almendrales,80.0,3,1.0,3,175000,0.0,1.0,0.0,0,"calle Julio Aguirre, 1, Almendrales, Madrid",8.809332260659694,13.913595933926302,5.088289962825279,1.7764438676184295
1796,Almendrales,30.0,0,1.0,3,150000,1.0,1.0,0.0,1,"Estudio en venta en calle Socuéllamos, Almendrales, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1797,Zofío,72.0,2,1.0,1,141000,1.0,1.0,1.0,0,"calle ZONA ZOFÍO, Zofío, Madrid",7.168141592920354,11.321473951715374,4.140334572490707,1.445489941596366
1798,Zofío,160.0,4,3.0,1,270000,0.0,1.0,1.0,1,"Cereza, Zofío, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
1799,San Fermín,90.0,3,1.0,5,147990,1.0,1.0,1.0,0,"calle Torcal, Madrid, San Fermín, Madrid",7.505551086082059,11.854383735705209,4.335223048327138,1.513530175210902
1800,Almendrales,110.0,0,2.0,0,120000,0.0,1.0,0.0,0,"Estudio en venta en calle de Ramón Luján, Madrid, Almendrales, Madrid",6.154465004022526,9.720457433290978,3.5548327137546467,1.2410772225827384
1801,Usera,98.0,3,2.0,2,275000,1.0,1.0,0.0,1,"San Fermín, Usera, Madrid",13.636363636363637,21.53748411689962,7.87639405204461,2.7498377676833226
1802,Almendrales,70.0,2,1.0,0,150000,0.0,1.0,1.0,1,"calle Asunción, 24, Almendrales, Madrid",7.602574416733709,12.007623888182973,4.391263940520446,1.5330953926022064
1803,Almendrales,49.0,2,1.0,3,125000,0.0,1.0,1.0,0,"Olvido, 101, Almendrales, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1804,Zofío,63.0,3,1.0,1,125000,1.0,1.0,1.0,0,"calle del Parque de la Paloma, Zofío, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1805,Orcasitas,100.0,2,2.0,7,270000,1.0,1.0,1.0,1,"Ático en venta en calle de Guetaria, 108, Orcasitas, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
1806,Orcasitas,87.0,2,2.0,6,225000,1.0,1.0,0.0,1,"calle Gainza, 323, Orcasitas, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
1807,Usera,118.0,3,2.0,3,165000,0.0,1.0,0.0,0,"12 de Octubre-Orcasur, Usera, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1808,Pradolongo,100.0,3,2.0,2,185000,0.0,1.0,0.0,1,"calle Cristo de la Victoria, 103, Pradolongo, Madrid",9.29203539823009,14.675984752223634,5.367100371747212,1.873783257624919
1809,Usera,116.0,3,2.0,8,160000,1.0,1.0,1.0,0,"Orcasitas, Usera, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
1810,Orcasitas,120.0,3,2.0,6,260000,1.0,1.0,1.0,1,"calle Dodge, 3, Orcasitas, Madrid",12.912308930008045,20.393900889453622,7.45817843866171,2.6038286826735884
1811,Moscardó,70.0,4,1.0,3,154000,0.0,0.0,0.0,0,"calle María Antonia, 9, Moscardó, Madrid",7.795655671761867,12.312579415501906,4.50278810408922,1.572031148604802
1812,San Fermín,100.0,3,2.0,2,275000,1.0,1.0,0.0,1,"calle Periana, 7, San Fermín, Madrid",13.636363636363637,21.53748411689962,7.87639405204461,2.7498377676833226
1813,Usera,90.0,1,1.0,7,270000,1.0,1.0,1.0,1,"Dúplex en venta en Urb. Jardines de Ybarra, Orcasitas, Usera, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
1814,Usera,130.0,4,2.0,6,186000,1.0,1.0,0.0,0,"Orcasitas, Usera, Madrid",9.340305711987128,14.752223634053367,5.394981412639405,1.8835171966255677
1815,San Fermín,110.0,3,2.0,9,270000,1.0,1.0,0.0,1,"calle de la Estafeta, San Fermín, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
1816,Usera,100.0,3,2.0,0,220000,1.0,1.0,1.0,1,"San Fermín, Usera, Madrid",10.981496379726469,17.344345616264295,6.342936802973978,2.2144711226476312
1817,Moscardó,88.0,4,1.0,2,225000,1.0,1.0,0.0,0,"calle de Antonio López, Moscardó, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
1818,Moscardó,94.0,2,2.0,3,225000,0.0,1.0,0.0,0,"calle de Marcelo Usera, Moscardó, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
1819,Usera,65.0,3,1.0,4,116000,0.0,1.0,0.0,0,"Almendrales, Usera, Madrid",5.961383748994368,9.415501905972047,3.443308550185874,1.2021414665801429
1820,Usera,67.0,3,1.0,3,200000,0.0,1.0,1.0,0,"Moscardó, Usera, Madrid",10.016090104585679,15.819567979669632,5.7853159851301115,2.019792342634653
1821,Almendrales,102.0,2,1.0,0,93000,0.0,1.0,0.0,0,"calle de Ramón Luján, Almendrales, Madrid",4.851166532582462,7.662007623888183,2.8020446096654275,0.9782608695652174
1822,Moscardó,77.0,3,1.0,2,138000,0.0,1.0,1.0,0,"calle Monederos s/n, Moscardó, Madrid",7.0233306516492355,11.092757306226176,4.056691449814126,1.4162881245944192
1823,Pradolongo,65.0,3,1.0,3,147000,0.0,0.0,1.0,0,"ISABELITA USERA, Pradolongo, Madrid",7.45776347546259,11.778907242693775,4.307620817843866,1.5038935756002596
1824,12 de Octubre-Orcasur,65.0,3,1.0,2,113000,1.0,1.0,1.0,0,"Santa Maria Reina, 12 de Octubre-Orcasur, Madrid",5.81657280772325,9.186785260482846,3.359665427509294,1.172939649578196
1825,Almendrales,68.0,2,1.0,2,125000,1.0,1.0,0.0,0,"calle Tomelloso, Almendrales, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1826,Zofío,85.0,3,1.0,1,127000,0.0,1.0,1.0,0,"calle De Silvio Abad, Zofío, Madrid",6.492357200321802,10.254129606099111,3.75,1.309214795587281
1827,Zofío,64.0,3,1.0,2,122000,1.0,1.0,0.0,0,"san magin, Zofío, Madrid",6.251005631536605,9.872935196950445,3.6105947955390336,1.2605451005840362
1828,San Fermín,74.0,3,1.0,4,139900,0.0,1.0,1.0,0,"calle san fermin - orcasur, San Fermín, Madrid",7.115044247787611,11.237611181702668,4.109665427509293,1.434782608695652
1829,12 de Octubre-Orcasur,100.0,3,2.0,2,182000,1.0,1.0,1.0,0,"calle de Salvador Martínez, 12 de Octubre-Orcasur, Madrid",9.14722445695897,14.447268106734434,5.283457249070632,1.8445814406229721
1830,Orcasitas,118.0,3,2.0,4,165000,1.0,1.0,1.0,0,"Guetaria, Orcasitas, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1831,Zofío,67.0,3,1.0,0,125000,1.0,0.0,0.0,0,"calle Juan Zofio, Zofío, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1832,Moscardó,90.0,3,2.0,7,280000,1.0,1.0,0.0,1,"calle de Antonio López, 115, Moscardó, Madrid",13.877715205148833,21.918678526048286,8.015799256505575,2.798507462686567
1833,Usera,220.0,3,2.0,1,440000,1.0,1.0,1.0,1,"Ático en venta en San Fermín, Usera, Madrid",21.60096540627514,34.11689961880559,12.476765799256505,4.355937702790396
1834,Usera,110.0,3,2.0,1,255000,1.0,1.0,1.0,1,"San Fermín, Usera, Madrid",12.670957361222849,20.012706480304956,7.318773234200743,2.5551589876703438
1835,Usera,82.0,3,1.0,3,138000,0.0,1.0,0.0,0,"San Fermín, Usera, Madrid",7.0233306516492355,11.092757306226176,4.056691449814126,1.4162881245944192
1836,Almendrales,170.0,4,2.0,6,589999,1.0,1.0,1.0,1,"Ático en venta en avenida de Córdoba, 9, Almendrales, Madrid",28.841464199517294,45.552655654383734,16.65889405204461,5.816018818948734
1837,Usera,105.0,3,2.0,1,144000,0.0,1.0,1.0,0,"Orcasitas, Usera, Madrid",7.3129525341914725,11.550190597204574,4.223977695167286,1.4746917585983128
1838,Usera,110.0,3,2.0,3,139000,0.0,1.0,1.0,0,"12 de Octubre-Orcasur, Usera, Madrid",7.071600965406275,11.168996188055909,4.08457249070632,1.4260220635950682
1839,Usera,74.0,3,1.0,0,125000,1.0,1.0,1.0,0,"12 de Octubre-Orcasur, Usera, Madrid",6.395816572807723,10.101651842439644,3.6942379182156135,1.289746917585983
1840,Usera,109.0,3,2.0,7,155000,1.0,1.0,1.0,0,"Orcasitas, Usera, Madrid",7.843925985518906,12.388818297331639,4.530669144981412,1.581765087605451
1841,Pradolongo,90.0,2,1.0,2,165000,0.0,1.0,1.0,0,"calle Luis de la Torre, 15, Pradolongo, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
1842,Moscardó,77.0,3,1.0,5,155000,1.0,1.0,1.0,0,"paseo de Santa María de la Cabeza, Moscardó, Madrid",7.843925985518906,12.388818297331639,4.530669144981412,1.581765087605451
1843,San Fermín,78.0,3,1.0,1,135000,1.0,1.0,0.0,0,"calle de Antequera, San Fermín, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
